sub_idx,Cond,Order,Group,Trial_idx,Outcome,Choice_t,Correct,winstay_t1,winstay_t2,winstay_t3,winstay_t4,loseshift_t1,loseshift_t2,loseshift_t3,loseshift_t4,RT
15,2,2,1,62,0,1,1,1,1,1,-0,-0,-0,-0,1,0.734328745856601
15,2,2,1,63,1,1,1,0,1,1,1,-1,-0,-0,-0,0.913245931685651
15,2,2,1,64,1,1,1,1,0,1,1,-0,-1,-0,-0,0.985322436711613
15,2,2,1,65,1,1,1,1,1,0,1,-0,-0,-1,-0,0.771865861914648
15,2,2,1,66,1,1,1,1,1,1,0,-0,-0,-0,-1,0.71398321147899
15,2,2,1,67,1,1,1,1,1,1,1,-0,-0,-0,-0,0.820091467734073
15,2,2,1,68,1,1,1,1,1,1,1,-0,-0,-0,-0,0.79511245355252
15,2,2,1,69,1,1,1,1,1,1,1,-0,-0,-0,-0,0.814875428718551
15,2,2,1,70,1,1,1,1,1,1,1,-0,-0,-0,-0,0.846179673131701
15,2,2,1,71,1,1,0,1,1,1,1,-0,-0,-0,-0,0.614951904338795
15,2,2,1,72,1,1,0,1,1,1,1,-0,-0,-0,-0,0.796429096048996
15,2,2,1,73,0,1,0,1,1,1,1,-0,-0,-0,-0,0.741800980070821
15,2,2,1,74,1,1,0,0,1,1,1,-1,-0,-0,-0,0.74429669789879
15,2,2,1,75,1,1,0,1,0,1,1,-0,-1,-0,-0,0.573067345220352
15,2,2,1,76,0,1,0,1,1,0,1,-0,-0,-1,-0,0.742004932768396
15,2,2,1,77,1,1,0,0,1,1,0,-1,-0,-0,-1,0.867826638018414
15,2,2,1,78,0,1,0,1,0,1,1,-0,-1,-0,-0,0.895390814464918
15,2,2,1,79,1,1,0,0,1,0,1,-1,-0,-1,-0,0.63756246558205
15,2,2,1,80,0,1,0,1,0,1,0,-0,-1,-0,-1,0.703523420123929
15,2,2,1,81,0,1,0,0,1,0,1,-1,-0,-1,-0,0.887362448540443
15,2,2,1,82,0,1,0,0,0,1,0,-1,-1,-0,-1,0.738699455998812
15,2,2,1,83,1,0,1,0,0,0,1,-1,-1,-1,-0,0.63213168473294
15,2,2,1,84,1,0,1,-1,0,0,0,0,-1,-1,-1,0.636960684211772
15,2,2,1,85,1,0,1,-1,-1,0,0,0,0,-1,-1,0.51654231280736
15,2,2,1,86,1,0,1,-1,-1,-1,0,0,0,0,-1,0.485463177996735
15,2,2,1,87,1,0,1,-1,-1,-1,-1,0,0,0,0,0.800482761040712
15,2,2,1,88,1,0,1,-1,-1,-1,-1,0,0,0,0,0.860702357450464
15,2,2,1,89,1,0,1,-1,-1,-1,-1,0,0,0,0,0.810449134543433
15,2,2,1,90,1,0,1,-1,-1,-1,-1,0,0,0,0,0.715629487676324
15,2,2,1,91,0,0,0,-1,-1,-1,-1,0,0,0,0,0.611565702189637
15,2,2,1,92,0,0,0,-0,-1,-1,-1,1,0,0,0,0.594036394287286
15,2,2,1,93,1,1,1,-0,-0,-1,-1,1,1,0,0,0.660598235002908
15,2,2,1,94,1,1,1,1,-0,-0,-1,-0,1,1,0,0.736571904071297
15,2,2,1,95,1,1,1,1,1,-0,-0,-0,-0,1,1,0.813163538881781
15,2,2,1,96,1,1,1,1,1,1,-0,-0,-0,-0,1,0.914115437539749
15,2,2,1,97,1,1,1,1,1,1,1,-0,-0,-0,-0,0.931859161141801
15,2,2,1,98,1,1,1,1,1,1,1,-0,-0,-0,-0,0.849391340088005
15,2,2,1,99,1,1,1,1,1,1,1,-0,-0,-0,-0,0.959253423398877
15,2,2,1,100,0,1,1,1,1,1,1,-0,-0,-0,-0,0.687513970941836
15,2,2,1,101,0,0,0,0,1,1,1,-1,-0,-0,-0,1.02572795992819
15,2,2,1,102,1,1,1,-0,0,1,1,1,-1,-0,-0,0.904248462895794
15,2,2,1,103,1,1,1,1,-0,0,1,-0,1,-1,-0,1.299611352184
15,2,2,1,104,1,1,1,1,1,-0,0,-0,-0,1,-1,0.635650630546934
15,2,2,1,105,0,1,1,1,1,1,-0,-0,-0,-0,1,0.611642124679292
15,2,2,1,106,1,0,1,0,1,1,1,-1,-0,-0,-0,0.838249843950507
15,2,2,1,107,1,0,1,-1,0,1,1,0,-1,-0,-0,0.919895567792992
15,2,2,1,108,1,0,1,-1,-1,0,1,0,0,-1,-0,0.871489025409119
15,2,2,1,109,1,0,1,-1,-1,-1,0,0,0,0,-1,0.756015728587499
15,2,2,1,110,1,0,1,-1,-1,-1,-1,0,0,0,0,0.76440705798268
15,2,2,1,111,1,0,1,-1,-1,-1,-1,0,0,0,0,0.595581502285313
15,2,2,1,112,1,0,1,-1,-1,-1,-1,0,0,0,0,0.623236602130419
15,2,2,1,113,1,0,1,-1,-1,-1,-1,0,0,0,0,0.79759907372727
15,2,2,1,114,1,0,1,-1,-1,-1,-1,0,0,0,0,0.606992244306184
15,2,2,1,115,0,0,1,-1,-1,-1,-1,0,0,0,0,0.612276483305777
15,2,2,1,116,1,0,1,-0,-1,-1,-1,1,0,0,0,0.877397598775588
15,2,2,1,117,1,0,1,-1,-0,-1,-1,0,1,0,0,0.603545450504953
15,2,2,1,118,1,0,1,-1,-1,-0,-1,0,0,1,0,0.675243485016381
15,2,2,1,119,0,0,1,-1,-1,-1,-0,0,0,0,1,0.611109773310545
15,2,2,1,120,0,0,1,-0,-1,-1,-1,1,0,0,0,0.581705204100672
15,2,2,1,121,1,1,0,-0,-0,-1,-1,1,1,0,0,0.707941147949441
15,2,2,1,122,0,1,0,1,-0,-0,-1,-0,1,1,0,0.751188395530335
15,2,2,1,123,1,0,1,0,1,-0,-0,-1,-0,1,1,1.13419609107677
15,2,2,1,124,1,0,1,-1,0,1,-0,0,-1,-0,1,0.827188193367874
15,2,2,1,125,1,0,1,-1,-1,0,1,0,0,-1,-0,0.838841304667312
15,2,2,1,126,1,0,0,-1,-1,-1,0,0,0,0,-1,0.763298801392466
15,2,2,1,127,0,0,0,-1,-1,-1,-1,0,0,0,0,0.707767457161481
15,2,2,1,128,0,0,0,-0,-1,-1,-1,1,0,0,0,0.602134516680962
15,2,2,1,129,1,1,1,-0,-0,-1,-1,1,1,0,0,0.668339364240637
15,2,2,1,130,1,1,1,1,-0,-0,-1,-0,1,1,0,0.688999705945207
15,2,2,1,131,1,1,1,1,1,-0,-0,-0,-0,1,1,0.784443147856109
15,2,2,1,132,1,1,1,1,1,1,-0,-0,-0,-0,1,0.691557105098127
15,2,2,1,133,1,1,1,1,1,1,1,-0,-0,-0,-0,0.817173566483234
15,2,2,1,134,1,1,1,1,1,1,1,-0,-0,-0,-0,1.00888252780123
15,2,2,1,135,1,1,1,1,1,1,1,-0,-0,-0,-0,0.704482881335935
15,2,2,1,136,1,1,1,1,1,1,1,-0,-0,-0,-0,0.737250511253933
15,2,2,1,137,0,1,1,1,1,1,1,-0,-0,-0,-0,0.853267767924081
15,2,2,1,138,0,1,1,0,1,1,1,-1,-0,-0,-0,0.760653661983724
15,2,2,1,139,1,0,0,0,0,1,1,-1,-1,-0,-0,1.04823982670814
15,2,2,1,140,0,0,0,-1,0,0,1,0,-1,-1,-0,0.944369084487334
15,2,2,1,141,0,0,0,-0,-1,0,0,1,0,-1,-1,1.1169927555602
15,2,2,1,142,1,1,1,-0,-0,-1,0,1,1,0,-1,1.02094313382167
15,2,2,1,143,1,1,1,1,-0,-0,-1,-0,1,1,0,1.30665961158047
15,2,2,1,144,1,1,1,1,1,-0,-0,-0,-0,1,1,0.664344430670099
15,2,2,1,145,1,1,1,1,1,1,-0,-0,-0,-0,1,0.601324699930501
15,2,2,1,146,1,1,1,1,1,1,1,-0,-0,-0,-0,0.773527470728368
15,2,2,1,147,0,1,1,1,1,1,1,-0,-0,-0,-0,0.740958836344817
15,2,2,1,148,0,0,0,0,1,1,1,-1,-0,-0,-0,0.924068495709435
15,2,2,1,149,0,1,1,-0,0,1,1,1,-1,-0,-0,0.611055001603745
15,2,2,1,150,1,0,0,0,-0,0,1,-1,1,-1,-0,0.498664154391918
15,2,2,1,151,0,0,0,-1,0,-0,0,0,-1,1,-1,0.981427047690431
15,2,2,1,152,0,0,0,-0,-1,0,-0,1,0,-1,1,0.805335042638035
15,2,2,1,153,1,1,1,-0,-0,-1,0,1,1,0,-1,1.02098365089023
15,2,2,1,154,0,0,0,1,-0,-0,-1,-0,1,1,0,0.926058252245184
15,2,2,1,155,1,1,1,-0,1,-0,-0,1,-0,1,1,0.795855538921842
15,2,2,1,156,1,1,1,1,-0,1,-0,-0,1,-0,1,0.624137920698558
15,2,2,1,157,1,1,1,1,1,-0,1,-0,-0,1,-0,0.855065886642024
15,2,2,1,158,0,1,1,1,1,1,-0,-0,-0,-0,1,0.683923715515448
15,2,2,1,159,1,1,1,0,1,1,1,-1,-0,-0,-0,0.792502708311076
15,2,2,1,160,0,1,1,1,0,1,1,-0,-1,-0,-0,0.790487742261121
16,2,2,1,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.960667598941654
16,2,2,1,2,0,0,0,-1,NaN,NaN,NaN,0,NaN,NaN,NaN,0.508962460738076
16,2,2,1,3,0,0,0,-0,-1,NaN,NaN,1,0,NaN,NaN,0.427589358033401
16,2,2,1,4,0,1,1,-0,-0,-1,NaN,1,1,0,NaN,0.421348813772056
16,2,2,1,5,1,1,1,0,-0,-0,-1,-1,1,1,0,0.61679697695763
16,2,2,1,6,1,1,1,1,0,-0,-0,-0,-1,1,1,0.965085433457716
16,2,2,1,7,1,1,1,1,1,0,-0,-0,-0,-1,1,0.44418953245895
16,2,2,1,8,1,1,1,1,1,1,0,-0,-0,-0,-1,0.459899301628866
16,2,2,1,9,0,1,1,1,1,1,1,-0,-0,-0,-0,0.440688983787368
16,2,2,1,10,0,0,0,0,1,1,1,-1,-0,-0,-0,0.474147792947406
16,2,2,1,11,1,1,1,-0,0,1,1,1,-1,-0,-0,0.748492150848506
16,2,2,1,12,0,1,1,1,-0,0,1,-0,1,-1,-0,0.631328992742056
16,2,2,1,13,1,1,1,0,1,-0,0,-1,-0,1,-1,0.815430407527856
16,2,2,1,14,1,1,1,1,0,1,-0,-0,-1,-0,1,0.515211947150419
16,2,2,1,15,1,1,1,1,1,0,1,-0,-0,-1,-0,0.512251533742528
16,2,2,1,16,0,1,1,1,1,1,0,-0,-0,-0,-1,0.612922919590346
16,2,2,1,17,1,1,1,0,1,1,1,-1,-0,-0,-0,0.497620233369162
16,2,2,1,18,0,1,1,1,0,1,1,-0,-1,-0,-0,0.466561397141959
16,2,2,1,19,1,1,1,0,1,0,1,-1,-0,-1,-0,0.549865639493873
16,2,2,1,20,1,1,1,1,0,1,0,-0,-1,-0,-1,0.721791190505428
16,2,2,1,21,0,1,1,1,1,0,1,-0,-0,-1,-0,0.449398592566467
16,2,2,1,22,1,1,1,0,1,1,0,-1,-0,-0,-1,0.54165519367325
16,2,2,1,23,1,1,1,1,0,1,1,-0,-1,-0,-0,0.436532631955743
16,2,2,1,24,1,1,1,1,1,0,1,-0,-0,-1,-0,0.423765786184958
16,2,2,1,25,1,1,1,1,1,1,0,-0,-0,-0,-1,0.43681151275814
16,2,2,1,26,1,1,1,1,1,1,1,-0,-0,-0,-0,0.446600946308536
16,2,2,1,27,0,1,1,1,1,1,1,-0,-0,-0,-0,0.501452138217246
16,2,2,1,28,1,1,1,0,1,1,1,-1,-0,-0,-0,0.519770008821069
16,2,2,1,29,1,1,1,1,0,1,1,-0,-1,-0,-0,0.466371263215478
16,2,2,1,30,1,1,1,1,1,0,1,-0,-0,-1,-0,0.486819828047373
16,2,2,1,31,1,1,1,1,1,1,0,-0,-0,-0,-1,0.525104279441621
16,2,2,1,32,1,1,1,1,1,1,1,-0,-0,-0,-0,0.430738431773534
16,2,2,1,33,1,1,1,1,1,1,1,-0,-0,-0,-0,0.472469340190401
16,2,2,1,34,1,1,1,1,1,1,1,-0,-0,-0,-0,0.448839267813128
16,2,2,1,35,1,1,1,1,1,1,1,-0,-0,-0,-0,0.473036418861739
16,2,2,1,36,0,1,1,1,1,1,1,-0,-0,-0,-0,0.553045127778205
16,2,2,1,37,1,1,1,0,1,1,1,-1,-0,-0,-0,0.488427119504195
16,2,2,1,38,1,1,1,1,0,1,1,-0,-1,-0,-0,0.494350159388887
16,2,2,1,39,1,1,1,1,1,0,1,-0,-0,-1,-0,0.500030792466532
16,2,2,1,40,1,1,1,1,1,1,0,-0,-0,-0,-1,0.737075519266909
16,2,2,1,41,1,1,1,1,1,1,1,-0,-0,-0,-0,0.493621664528291
16,2,2,1,42,1,1,1,1,1,1,1,-0,-0,-0,-0,0.49667634528214
16,2,2,1,43,1,1,1,1,1,1,1,-0,-0,-0,-0,0.631289569215369
16,2,2,1,44,0,1,1,1,1,1,1,-0,-0,-0,-0,0.437967077335998
16,2,2,1,45,1,1,1,0,1,1,1,-1,-0,-0,-0,0.513891339869588
16,2,2,1,46,1,1,1,1,0,1,1,-0,-1,-0,-0,0.650119872488176
16,2,2,1,47,1,1,1,1,1,0,1,-0,-0,-1,-0,0.566855712939287
16,2,2,1,48,1,1,1,1,1,1,0,-0,-0,-0,-1,0.925974540545212
16,2,2,1,49,1,1,1,1,1,1,1,-0,-0,-0,-0,0.432921423272091
16,2,2,1,50,1,1,1,1,1,1,1,-0,-0,-0,-0,0.454083398492003
16,2,2,1,51,1,1,1,1,1,1,1,-0,-0,-0,-0,0.495153108585328
16,2,2,1,52,1,1,1,1,1,1,1,-0,-0,-0,-0,0.410938001055911
16,2,2,1,53,1,1,1,1,1,1,1,-0,-0,-0,-0,0.489465362818009
16,2,2,1,54,1,1,1,1,1,1,1,-0,-0,-0,-0,0.540024209069998
16,2,2,1,55,0,1,1,1,1,1,1,-0,-0,-0,-0,0.563373802076967
16,2,2,1,56,0,1,0,0,1,1,1,-1,-0,-0,-0,0.459342538460987
16,2,2,1,57,1,0,1,0,0,1,1,-1,-1,-0,-0,0.439282754921805
16,2,2,1,58,0,1,0,-1,0,0,1,0,-1,-1,-0,0.805013771268023
16,2,2,1,59,1,0,1,0,-1,0,0,-1,0,-1,-1,0.849534205795862
16,2,2,1,60,1,0,1,-1,0,-1,0,0,-1,0,-1,0.489445171217994
16,2,2,1,61,1,0,1,-1,-1,0,-1,0,0,-1,0,0.482423500675395
16,2,2,1,62,1,0,1,-1,-1,-1,0,0,0,0,-1,0.565308034269947
16,2,2,1,63,1,0,1,-1,-1,-1,-1,0,0,0,0,0.465053533287573
16,2,2,1,64,0,1,0,-1,-1,-1,-1,0,0,0,0,0.474055650787705
16,2,2,1,65,1,0,1,0,-1,-1,-1,-1,0,0,0,0.692884412967032
16,2,2,1,66,1,0,1,-1,0,-1,-1,0,-1,0,0,0.637621205742107
16,2,2,1,67,1,0,1,-1,-1,0,-1,0,0,-1,0,0.775925859096787
16,2,2,1,68,1,0,1,-1,-1,-1,0,0,0,0,-1,0.526255804162247
16,2,2,1,69,1,0,1,-1,-1,-1,-1,0,0,0,0,0.39278750885569
16,2,2,1,70,1,0,1,-1,-1,-1,-1,0,0,0,0,0.410533875322471
16,2,2,1,71,1,0,0,-1,-1,-1,-1,0,0,0,0,0.510797871806972
16,2,2,1,72,0,0,0,-1,-1,-1,-1,0,0,0,0,0.583756210152387
16,2,2,1,73,1,1,1,-0,-1,-1,-1,1,0,0,0,0.879700684670752
16,2,2,1,74,0,1,1,1,-0,-1,-1,-0,1,0,0,0.627174743708565
16,2,2,1,75,0,0,0,0,1,-0,-1,-1,-0,1,0,0.630395267118729
16,2,2,1,76,1,0,0,-0,0,1,-0,1,-1,-0,1,0.798159181068513
16,2,2,1,77,1,0,0,-1,-0,0,1,0,1,-1,-0,1.05491507545048
16,2,2,1,78,1,0,0,-1,-1,-0,0,0,0,1,-1,1.0033338071562
16,2,2,1,79,1,0,0,-1,-1,-1,-0,0,0,0,1,0.506135530695246
16,2,2,1,80,0,0,0,-1,-1,-1,-1,0,0,0,0,0.552708729299411
16,2,2,1,81,1,1,1,-0,-1,-1,-1,1,0,0,0,0.478668403236952
16,2,2,1,82,1,1,1,1,-0,-1,-1,-0,1,0,0,0.659475675647627
16,2,2,1,83,1,0,0,1,1,-0,-1,-0,-0,1,0,0.685264853575063
16,2,2,1,84,0,0,0,-1,1,1,-0,0,-0,-0,1,0.86035473555421
16,2,2,1,85,1,1,1,-0,-1,1,1,1,0,-0,-0,1.0735785743891
16,2,2,1,86,0,0,0,1,-0,-1,1,-0,1,0,-0,0
16,2,2,1,87,0,0,0,NaN,1,-0,-1,NaN,-0,1,0,0.539176109708933
16,2,2,1,88,1,1,1,-0,NaN,1,-0,1,NaN,-0,1,0.462476675420476
16,2,2,1,89,1,1,1,1,-0,NaN,1,-0,1,NaN,-0,0.4729531256271
16,2,2,1,90,1,1,1,1,1,-0,NaN,-0,-0,1,NaN,0.510679743574656
16,2,2,1,91,0,1,0,1,1,1,-0,-0,-0,-0,1,0.567334227847823
16,2,2,1,92,1,0,1,0,1,1,1,-1,-0,-0,-0,0.410647688026074
16,2,2,1,93,1,0,1,-1,0,1,1,0,-1,-0,-0,0.44525504999001
16,2,2,1,94,1,0,1,-1,-1,0,1,0,0,-1,-0,0.453001037531067
16,2,2,1,95,1,0,1,-1,-1,-1,0,0,0,0,-1,0.487364231390529
16,2,2,1,96,1,0,1,-1,-1,-1,-1,0,0,0,0,0.713696546907158
16,2,2,1,97,1,0,1,-1,-1,-1,-1,0,0,0,0,0.492177067042576
16,2,2,1,98,1,0,1,-1,-1,-1,-1,0,0,0,0,0.473910641965631
16,2,2,1,99,0,1,0,-1,-1,-1,-1,0,0,0,0,0.443634402941825
16,2,2,1,100,0,0,1,0,-1,-1,-1,-1,0,0,0,1.06722103165157
16,2,2,1,101,0,1,0,-0,0,-1,-1,1,-1,0,0,0.515000027733549
16,2,2,1,102,0,1,0,0,-0,0,-1,-1,1,-1,0,0.492705797145391
16,2,2,1,103,1,0,1,0,0,-0,0,-1,-1,1,-1,0.643223906330604
16,2,2,1,104,0,0,1,-1,0,0,-0,0,-1,-1,1,0.634733379445606
16,2,2,1,105,0,1,0,-0,-1,0,0,1,0,-1,-1,0.650572181120879
16,2,2,1,106,0,0,0,0,-0,-1,0,-1,1,0,-1,0.635738173476057
16,2,2,1,107,1,1,1,-0,0,-0,-1,1,-1,1,0,0.721516482884908
16,2,2,1,108,1,1,1,1,-0,0,-0,-0,1,-1,1,0.515422523623783
16,2,2,1,109,1,1,1,1,1,-0,0,-0,-0,1,-1,0.54210786819749
16,2,2,1,110,1,1,1,1,1,1,-0,-0,-0,-0,1,0.491109153668731
16,2,2,1,111,1,1,1,1,1,1,1,-0,-0,-0,-0,0.976783454294491
16,2,2,1,112,1,1,1,1,1,1,1,-0,-0,-0,-0,0.697435442478309
16,2,2,1,113,1,1,1,1,1,1,1,-0,-0,-0,-0,0.557330105457368
16,2,2,1,114,0,1,1,1,1,1,1,-0,-0,-0,-0,0.601374381156347
16,2,2,1,115,1,1,1,0,1,1,1,-1,-0,-0,-0,0.732447672320632
16,2,2,1,116,0,1,1,1,0,1,1,-0,-1,-0,-0,0.607594229921233
16,2,2,1,117,1,1,1,0,1,0,1,-1,-0,-1,-0,0.559786406498461
16,2,2,1,118,1,1,1,1,0,1,0,-0,-1,-0,-1,0.607119977745242
16,2,2,1,119,1,1,1,1,1,0,1,-0,-0,-1,-0,0.54252628413451
16,2,2,1,120,1,1,1,1,1,1,0,-0,-0,-0,-1,0.604349179331621
16,2,2,1,121,1,1,1,1,1,1,1,-0,-0,-0,-0,0.720931071815357
16,2,2,1,122,1,1,1,1,1,1,1,-0,-0,-0,-0,0.614922708742597
16,2,2,1,123,1,1,1,1,1,1,1,-0,-0,-0,-0,0.596481387250606
16,2,2,1,124,1,1,1,1,1,1,1,-0,-0,-0,-0,0.625306114585328
16,2,2,1,125,1,1,1,1,1,1,1,-0,-0,-0,-0,0.588106820641769
16,2,2,1,126,0,1,0,1,1,1,1,-0,-0,-0,-0,0.514281634856161
16,2,2,1,127,0,1,0,0,1,1,1,-1,-0,-0,-0,0.447326785022597
16,2,2,1,128,1,0,1,0,0,1,1,-1,-1,-0,-0,0.980740058410447
16,2,2,1,129,1,0,1,-1,0,0,1,0,-1,-1,-0,0.672082308499739
16,2,2,1,130,0,0,1,-1,-1,0,0,0,0,-1,-1,0.551762746099485
16,2,2,1,131,1,0,1,-0,-1,-1,0,1,0,0,-1,0.697302871674765
16,2,2,1,132,1,0,1,-1,-0,-1,-1,0,1,0,0,0.571797009703005
16,2,2,1,133,1,0,1,-1,-1,-0,-1,0,0,1,0,0.671128601452438
16,2,2,1,134,1,0,1,-1,-1,-1,-0,0,0,0,1,0.538179673403647
16,2,2,1,135,1,0,1,-1,-1,-1,-1,0,0,0,0,0.695002593995014
16,2,2,1,136,1,0,1,-1,-1,-1,-1,0,0,0,0,0.648688284412856
16,2,2,1,137,1,0,1,-1,-1,-1,-1,0,0,0,0,0.738833754359803
16,2,2,1,138,1,0,1,-1,-1,-1,-1,0,0,0,0,0.590153394281515
16,2,2,1,139,1,0,1,-1,-1,-1,-1,0,0,0,0,0.583835967094274
16,2,2,1,140,1,0,1,-1,-1,-1,-1,0,0,0,0,0.601399118850168
16,2,2,1,141,1,0,1,-1,-1,-1,-1,0,0,0,0,0.514591768916944
16,2,2,1,142,1,0,1,-1,-1,-1,-1,0,0,0,0,0.49566133866756
16,2,2,1,143,1,0,1,-1,-1,-1,-1,0,0,0,0,0.82682661427134
16,2,2,1,144,1,0,1,-1,-1,-1,-1,0,0,0,0,0.504104903631742
16,2,2,1,145,1,0,1,-1,-1,-1,-1,0,0,0,0,0.538438815710833
16,2,2,1,146,0,0,1,-1,-1,-1,-1,0,0,0,0,0.562014019207709
16,2,2,1,147,0,1,0,-0,-1,-1,-1,1,0,0,0,0.521081902174046
16,2,2,1,148,0,0,1,0,-0,-1,-1,-1,1,0,0,0.910591352900155
16,2,2,1,149,0,1,0,-0,0,-0,-1,1,-1,1,0,0.485862792547778
16,2,2,1,150,1,0,1,0,-0,0,-0,-1,1,-1,1,0.745191973413966
16,2,2,1,151,1,0,1,-1,0,-0,0,0,-1,1,-1,0.646457077602463
16,2,2,1,152,1,0,1,-1,-1,0,-0,0,0,-1,1,0.478631247911835
16,2,2,1,153,0,0,1,-1,-1,-1,0,0,0,0,-1,0.519333887352332
16,2,2,1,154,1,0,1,-0,-1,-1,-1,1,0,0,0,0.794662937567409
16,2,2,1,155,1,0,1,-1,-0,-1,-1,0,1,0,0,0.631907105671417
16,2,2,1,156,1,0,1,-1,-1,-0,-1,0,0,1,0,0.526714561196059
16,2,2,1,157,0,0,1,-1,-1,-1,-0,0,0,0,1,0.520630641431126
16,2,2,1,158,1,0,1,-0,-1,-1,-1,1,0,0,0,0.74777160037047
16,2,2,1,159,1,0,1,-1,-0,-1,-1,0,1,0,0,0.507805806166289
16,2,2,1,160,1,0,1,-1,-1,-0,-1,0,0,1,0,0.888856454750567
17,2,2,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
17,2,2,1,2,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.43013574637007
17,2,2,1,3,1,1,1,1,NaN,NaN,NaN,-0,NaN,NaN,NaN,0.66200663294876
17,2,2,1,4,1,1,1,1,1,NaN,NaN,-0,-0,NaN,NaN,0.565052995691076
17,2,2,1,5,1,1,1,1,1,1,NaN,-0,-0,-0,NaN,0.436399776779581
17,2,2,1,6,1,1,1,1,1,1,1,-0,-0,-0,-0,0.570310436596628
17,2,2,1,7,1,1,1,1,1,1,1,-0,-0,-0,-0,0.466736803296953
17,2,2,1,8,1,1,1,1,1,1,1,-0,-0,-0,-0,0.519627213769127
17,2,2,1,9,1,1,1,1,1,1,1,-0,-0,-0,-0,0.541175067832228
17,2,2,1,10,1,1,1,1,1,1,1,-0,-0,-0,-0,0.577604245743714
17,2,2,1,11,1,1,1,1,1,1,1,-0,-0,-0,-0,0.475256251986139
17,2,2,1,12,1,1,1,1,1,1,1,-0,-0,-0,-0,0.513274691533297
17,2,2,1,13,1,1,1,1,1,1,1,-0,-0,-0,-0,0.464929163572378
17,2,2,1,14,1,1,1,1,1,1,1,-0,-0,-0,-0,0.378857288218569
17,2,2,1,15,1,1,1,1,1,1,1,-0,-0,-0,-0,0.547251993848477
17,2,2,1,16,1,1,1,1,1,1,1,-0,-0,-0,-0,0.468335457961075
17,2,2,1,17,1,1,1,1,1,1,1,-0,-0,-0,-0,0.450603204837535
17,2,2,1,18,0,1,1,1,1,1,1,-0,-0,-0,-0,0.488020552089438
17,2,2,1,19,1,1,1,0,1,1,1,-1,-0,-0,-0,0.429819247219712
17,2,2,1,20,1,1,1,1,0,1,1,-0,-1,-0,-0,0.571411237237044
17,2,2,1,21,0,0,0,1,1,0,1,-0,-0,-1,-0,0.756841877766419
17,2,2,1,22,0,0,0,-0,1,1,0,1,-0,-0,-1,0.757521705585532
17,2,2,1,23,0,1,1,-0,-0,1,1,1,1,-0,-0,0.833459195564501
17,2,2,1,24,0,1,1,0,-0,-0,1,-1,1,1,-0,0.821292311418802
17,2,2,1,25,1,0,0,0,0,-0,-0,-1,-1,1,1,0.883897304709535
17,2,2,1,26,1,0,0,-1,0,0,-0,0,-1,-1,1,0.699211175728124
17,2,2,1,27,1,0,0,-1,-1,0,0,0,0,-1,-1,0.865696760418359
17,2,2,1,28,1,0,0,-1,-1,-1,0,0,0,0,-1,0.609582403849345
17,2,2,1,29,0,0,0,-1,-1,-1,-1,0,0,0,0,0.555360216356348
17,2,2,1,30,0,0,0,-0,-1,-1,-1,1,0,0,0,0.56887828069739
17,2,2,1,31,1,1,1,-0,-0,-1,-1,1,1,0,0,0.698079216002952
17,2,2,1,32,1,1,1,1,-0,-0,-1,-0,1,1,0,0.672153987805359
17,2,2,1,33,1,1,1,1,1,-0,-0,-0,-0,1,1,0.589548732212279
17,2,2,1,34,1,1,1,1,1,1,-0,-0,-0,-0,1,0.579702007235028
17,2,2,1,35,1,1,1,1,1,1,1,-0,-0,-0,-0,0.552197720098775
17,2,2,1,36,1,1,1,1,1,1,1,-0,-0,-0,-0,0.585469587007537
17,2,2,1,37,1,1,1,1,1,1,1,-0,-0,-0,-0,0.506503038457595
17,2,2,1,38,0,1,1,1,1,1,1,-0,-0,-0,-0,0.550841314718127
17,2,2,1,39,0,0,0,0,1,1,1,-1,-0,-0,-0,0.768269987369422
17,2,2,1,40,1,1,1,-0,0,1,1,1,-1,-0,-0,0.472405623469967
17,2,2,1,41,0,1,1,1,-0,0,1,-0,1,-1,-0,0.665562800073531
17,2,2,1,42,0,0,0,0,1,-0,0,-1,-0,1,-1,0.721176017832477
17,2,2,1,43,0,1,1,-0,0,1,-0,1,-1,-0,1,0.656999947212171
17,2,2,1,44,1,0,0,0,-0,0,1,-1,1,-1,-0,0.576648701447994
17,2,2,1,45,0,0,0,-1,0,-0,0,0,-1,1,-1,0.766988811839838
17,2,2,1,46,1,1,1,-0,-1,0,-0,1,0,-1,1,0.53851067123469
17,2,2,1,47,1,1,1,1,-0,-1,0,-0,1,0,-1,0.783538543852046
17,2,2,1,48,1,1,1,1,1,-0,-1,-0,-0,1,0,0.507384595868643
17,2,2,1,49,0,1,1,1,1,1,-0,-0,-0,-0,1,0.476525739126373
17,2,2,1,50,1,1,1,0,1,1,1,-1,-0,-0,-0,0.715945623291191
17,2,2,1,51,1,1,1,1,0,1,1,-0,-1,-0,-0,0.64489024336217
17,2,2,1,52,1,1,1,1,1,0,1,-0,-0,-1,-0,0.601543619355652
17,2,2,1,53,0,1,1,1,1,1,0,-0,-0,-0,-1,0.889780808938667
17,2,2,1,54,1,1,1,0,1,1,1,-1,-0,-0,-0,0.463350698701106
17,2,2,1,55,1,1,1,1,0,1,1,-0,-1,-0,-0,0.460734660679009
